Protein.IDs	LFQ.intensity.1_0h_RS1	LFQ.intensity.2_05h_RS1	LFQ.intensity.3_1h_RS1	LFQ.intensity.4_2h_RS1	LFQ.intensity.5_8h_RS1	LFQ.intensity.6_16h_RS1	LFQ.intensity.7_24h_RS1	LFQ.intensity.8_30h_RS1	LFQ.intensity.1_0h_RS3	LFQ.intensity.2_05h_RS3	LFQ.intensity.3_1h_RS3	LFQ.intensity.4_2h_RS3	LFQ.intensity.5_8h_RS3	LFQ.intensity.6_16h_RS3	LFQ.intensity.7_24h_RS3	LFQ.intensity.8_30h_RS3
ENSG00000099219	NA	NA	19.9775706158687	19.6159744081589	NA	19.1992841312759	NA	NA	20.3734769333278	19.5965974369612	NA	18.7045183501157	18.2183078057027	NA	18.1693769988698	19.5582786969652
ENSG00000198682	19.6565680139374	20.1170545734523	20.426956742897	NA	20.2804808103184	19.6590272875925	19.9891228157823	17.6890697894397	NA	19.6074206238637	NA	NA	19.8599351020064	19.439956653411	NA	19.7982312981309
ENSG00000115414	NA	16.9381323047417	20.9164859747511	NA	17.301085305628	17.9365804324738	17.9609295720357	18.9583544671747	21.0336219520534	19.9942429320876	20.2172666952823	NA	22.1642600214271	21.3054116322425	22.923140299474	21.2274678798397
ENSG00000136205	20.0726089147578	NA	NA	19.7685429634262	17.0428135984811	19.5459674644291	18.1116145596281	20.3822651655886	21.2786105291211	NA	21.4867466569275	20.9518396223079	NA	19.7560839032837	NA	NA
NA	NA	NA	20.8910419958137	20.899106105395	20.8136246402928	20.4442505726637	18.6679916081482	NA	NA	21.5160500915308	21.9199442363489	21.4760539555603	NA	19.972110363187	NA	18.1317464558375
ENSG00000115211	21.7480454009283	20.0073065517183	NA	NA	20.9858613888902	NA	18.5425709327337	19.748815244517	NA	19.9673332229251	NA	20.1860416772769	19.9885681997097	20.1017500270894	19.572800130607	NA
ENSG00000151914	22.0018548438893	21.787518412628	NA	20.9396968554589	21.5366361474796	19.7122314240249	NA	21.9880827356847	21.434611939893	NA	NA	20.9805719419352	NA	19.7103658806992	NA	NA
NA	NA	23.1591402325113	23.4379674008516	NA	22.7631418399334	NA	NA	NA	23.512437632317	NA	23.5237265714495	23.4195693401582	NA	NA	22.9584217330294	NA
ENSG00000082515	17.7378678769086	NA	18.6012122045867	NA	19.4117716386446	NA	18.7227074887512	21.0348311959303	16.7322469370879	NA	16.1161408648704	18.1027753967423	NA	17.9884295123709	18.0640269646657	18.787016157817
ENSG00000153113	23.6179570381718	NA	23.1161979886135	23.277532599667	NA	23.0244525350027	23.0930370838742	NA	23.3614522942989	22.7801063851053	22.9870245516848	22.9578906014307	22.0087090033521	NA	NA	22.3585041889725
ENSG00000197601	17.3072363921432	16.9787998205013	NA	18.0726350811123	18.110850298848	16.613242711117	19.0292602624698	16.9609295720357	17.7747484595813	16.352112413006	17.6484278049424	15.2568720813283	NA	NA	NA	18.560258189533
ENSG00000090861	24.2489450021955	24.422395384237	24.3047295365326	24.2168228118756	NA	24.6402524396464	24.8814302894472	NA	NA	24.1928737107593	24.6387067933863	24.510567644964	NA	24.4027560297112	NA	24.8231821763634
ENSG00000114686	20.1481786380666	21.039390325237	20.8536902840473	NA	20.8135463584598	20.6465833192351	NA	NA	19.8891563428749	19.4140038573162	19.5077133562622	19.7697861998414	NA	19.3804061039089	20.2283489867506	NA
NA	22.5435907321322	22.8000182897011	NA	22.3092753882138	21.5008652148858	20.4633367762359	20.7824479844122	NA	22.5786527819531	22.5273347745241	22.1533837971979	22.2679662255377	NA	NA	21.2453368317621	19.8536750568305
NA	21.7234659706449	21.335490674064	NA	21.5131126450482	NA	NA	22.2617253681241	22.2141269877517	21.0135216889712	20.9570935372201	NA	21.1253403127209	21.5370629031767	21.1417080267258	21.3532631505045	NA
NA	21.2336243574228	22.3228963761678	21.853652215704	23.2444079708933	NA	NA	20.702439891515	22.0375818069463	21.6733591145891	21.6932793536875	20.890299906892	21.4341537717716	NA	21.2681947350877	NA	20.8126066449982
NA	22.6260699353147	21.8810661505297	21.5286944686918	21.4470287268842	21.5535618009903	20.8741018413061	20.3707129452255	20.4337973181656	NA	NA	22.7057547102426	22.6915552584637	NA	21.1808925429462	NA	21.4780309274913
ENSG00000115307	NA	19.3418228273791	19.7949361703257	NA	19.1677121433957	18.8067509891495	16.1609940643754	17.6319017460514	19.7939842523897	19.9492054723737	19.5496944365338	19.9286513779854	19.9373278386129	NA	20.0706450843703	17.6629603782351
ENSG00000057608	26.6363022319982	26.4680566998255	NA	26.4880746239961	26.2843270943648	26.396465506277	26.2230800406331	25.531213670063	26.8109067543804	26.5137481941981	26.7920348278413	26.664922909938	NA	26.2711691959587	26.3035629625178	26.3695785770386
ENSG00000096401	22.7699959912312	NA	NA	NA	NA	NA	NA	22.0688425551493	22.8024461559734	NA	22.5961879358824	22.5132813488945	22.1616178346177	NA	NA	NA
NA	21.806916152169	21.9387999582184	NA	NA	22.2365176099355	NA	22.1446980693317	22.9384769386664	21.6511901194482	21.7489053057535	NA	21.5015456626487	22.5062271820257	22.1617408343868	22.0780282910651	NA
ENSG00000047849	25.5414417028561	NA	NA	25.5366776431571	NA	24.9424826476483	25.2533523874935	NA	25.6364128744847	25.5371517947267	25.8352094437819	NA	25.354743320895	NA	24.9839844634753	25.3623890658439
ENSG00000117360	NA	NA	NA	NA	21.0986052914417	23.0693999410566	NA	22.2857950266741	20.7769984021753	21.853918673015	21.1152138747188	20.4929680302192	18.8864348792261	19.0532736457981	18.7850692652591	20.2257628790835
ENSG00000163939	NA	19.8253501298071	19.6856522130065	NA	NA	20.2745783518786	19.0967666195752	19.4084997503434	NA	NA	18.1914737446775	NA	18.9389363225393	17.256171824426	NA	17.8550752884391
ENSG00000086758	23.8828766003862	23.8046927310457	NA	NA	23.0183862968142	22.3676770929809	23.4221386997704	22.2010506174189	NA	23.4646334911938	24.05936690769	NA	23.1122574988167	NA	NA	23.3394651180737
ENSG00000062822	18.2506315140807	19.4128261723127	18.639446702141	18.9845130302005	17.9415176348059	NA	17.4684967706281	NA	21.2259981714335	20.8577957638524	20.3239959075379	NA	19.4893658424207	20.3111895313799	20.1350829804549	19.8114154619142
ENSG00000198301	19.0007207711936	15.451694076198	19.0411029772154	NA	17.7593550821376	NA	18.6368653139507	18.6219230833891	20.7387586025261	20.0951961079141	20.2641905830838	NA	19.7221904923781	NA	NA	NA
ENSG00000197713	NA	20.6669174395101	20.7790844973646	21.1535693488529	20.089388408803	20.7895495644517	19.9817567926357	21.1085933678328	NA	NA	22.0308637736619	NA	21.0635530780807	20.9161214645188	21.0238436744573	22.0797542952025
ENSG00000136521	18.8566565242042	NA	20.4100744962609	NA	20.0762675944783	NA	NA	NA	NA	20.3938303386205	20.0052517229406	NA	19.6311557357703	NA	18.5899948690862	18.657632469568
ENSG00000185651	24.3552139659084	NA	NA	24.3368121665472	NA	23.746631586517	23.6589445079191	23.0923274453744	25.0747987041011	24.488549696326	NA	NA	NA	23.5344529780426	23.8200683048383	NA
ENSG00000138448	21.9745280241451	21.8475483060634	NA	19.8838574002703	20.4611396768981	NA	18.0901124196643	19.4525991988371	21.9400554582897	21.5935917263283	NA	21.1785238343671	NA	NA	19.3649126439911	18.7328762479117
ENSG00000130755	16.0024414625029	18.5441192333437	NA	18.0311196315401	14.9254617187038	16.9097056112156	17.489581443563	NA	21.8146419177754	NA	NA	NA	17.9627378856805	19.6252629254631	19.0153878273593	19.4201864039148
NA	16.0024414625029	18.5441192333437	NA	18.0311196315401	14.9254617187038	16.9097056112156	17.489581443563	NA	21.8146419177754	21.4036403687402	21.60073143172	NA	17.9627378856805	19.6252629254631	NA	19.4201864039148
ENSG00000163166	19.357221223089	NA	NA	19.4114406456456	19.8359794467879	17.2803901859243	NA	NA	19.5510848774148	18.9189622049208	NA	NA	NA	NA	NA	16.952081438216
NA	26.5841984661649	26.5455568855219	26.636578822306	26.6198888256121	26.2837444476505	NA	26.3550963190483	25.8206526679223	26.8008230964396	NA	26.9048354303175	26.7864369525844	26.5889227508479	NA	NA	26.4185081447879
NA	24.1817722258235	24.0774090316993	24.1113980601755	24.1211559533606	23.5184533821764	24.3800731212249	23.9296737883608	22.8578527022268	24.7566418301617	24.229493621828	NA	24.4289893292525	NA	24.4291170692066	24.4745694467266	24.8063163627747
ENSG00000206450	22.4937254979726	NA	23.1301570136754	22.5548033529844	22.3914460429819	NA	23.0752721765539	23.3443500946627	NA	22.3979346625799	22.3357087355881	22.2573291380868	NA	22.3771363768052	22.3902130486998	23.0797217481925
ENSG00000156531	19.0335950684517	19.585949114393	19.3078367229824	20.8759772738569	17.7613044947046	19.2403488055285	18.920126020687	NA	21.7882356163198	NA	21.0293141909627	NA	NA	NA	NA	20.0991834100793
ENSG00000052749	22.7050796961015	22.4795612195465	22.498408072413	22.0463353619897	NA	NA	22.8894088960304	NA	22.2562351840185	NA	22.1261914881605	NA	23.1161345176482	22.9902660385089	22.8575110382679	22.2799993030018
ENSG00000114316	NA	20.6010489412016	19.5444588819155	20.8418407231503	18.8787035520139	18.7792769080132	18.6723493708505	NA	20.9087385690143	20.0317388890812	NA	20.9987253896338	19.3403456354356	19.8013610297008	19.2471811691684	19.3452926184053
NA	19.5675179375844	NA	19.5444588819155	NA	NA	NA	18.6723493708505	17.9719700846084	20.9087385690143	20.0317388890812	NA	20.9987253896338	NA	19.8013610297008	19.2471811691684	19.3452926184053
ENSG00000113810	NA	23.8122540945853	24.0834273860512	24.0873178020021	24.0578806996529	23.4840686061162	NA	22.4009075719624	23.8093128192732	23.7582695801866	23.9353506819526	23.9848537139932	23.6656820233682	23.4870166429855	23.445817099246	23.4421507820483
ENSG00000140332	17.2832873466914	19.6289331818258	NA	18.795538726983	18.8679784856058	NA	17.5074230190982	NA	18.4456453696789	NA	18.92064943164	18.8928214533824	15.3453359380276	17.0770243051945	NA	NA
NA	20.5584281874237	21.7145222357805	21.8241150287541	21.2272915938641	21.2859643074066	NA	20.9622577733953	21.7636889408775	21.8557824974962	21.7739038256521	NA	21.4166862144292	21.110442527494	21.2034722755874	21.5621604234747	NA
ENSG00000128641	19.6492526684673	20.2302268848887	20.5605754027514	NA	NA	20.698884368549	20.8254743581705	21.2841576214072	20.0568229083556	20.5816897451739	NA	20.8163618318677	NA	19.8430070582397	19.6223879094841	NA
ENSG00000198947	19.9878746296561	20.7446006470621	21.0736551989417	NA	20.8777005212349	19.857826131265	NA	22.4347391829974	18.9756968585615	19.8542840201762	NA	19.6337828203346	22.0779305309404	21.2144827695145	21.6768059014539	22.8277241452092
ENSG00000160285	18.8330939168684	18.9625402117363	17.2733038862119	NA	18.7317167781325	NA	19.6239600566986	NA	18.8704189063302	NA	18.2598535797504	16.6136743757213	17.3617896021315	NA	17.943178703225	17.7221404506375
ENSG00000130227	21.9335869298585	21.1592480428643	21.1499157786027	NA	NA	NA	NA	18.7016110529111	21.6699473123006	21.2973730691962	NA	21.5285514033212	NA	21.3933066553446	NA	21.6159384983372
ENSG00000144746	20.8790477152908	21.645132424318	NA	NA	NA	NA	NA	21.6356437337009	22.1832876619301	22.6221644540927	NA	22.2428972953198	22.1274515664474	21.8661228126021	22.1098370292958	NA
ENSG00000131238	22.4609397745781	NA	22.0934562517011	NA	21.2368387245644	20.4630373687344	20.0182164820794	NA	23.119462974115	23.1095979468763	23.1750243983551	22.9016307325247	NA	22.0169252364611	NA	NA
ENSG00000013375	18.7936668067835	NA	19.4570762237993	18.8797507502604	NA	19.5698185320157	NA	NA	20.8346068394371	19.5590633491182	20.2629298365925	19.8249773805211	19.4048047883629	18.8757073617802	19.117232171829	20.1880961962164
NA	18.8166274539416	18.4709209678102	NA	17.6104337385817	17.0989778833262	NA	17.3545765412496	18.6690649776016	20.9107891003821	NA	NA	20.5820574278878	19.9098520762304	19.8619804360168	20.3956094412141	NA
ENSG00000197448	20.3268507734564	20.6650964567975	20.9420619885726	20.6505329050837	20.8494203732992	21.0328824704105	18.4541466483067	18.6237457738424	NA	NA	20.0312004193386	20.3238859921029	20.25845101854	19.7247403222648	19.9551787845068	NA
NA	NA	19.6453875358049	20.1588167531049	19.6619694147235	21.1714553701199	20.1455689990538	19.810490049074	18.4222619140139	NA	19.4670840899619	NA	NA	19.2073861598563	18.7778332022579	19.5692808183419	18.8979399690941
ENSG00000047249	20.0864109761934	20.6125229829699	20.0131808921821	NA	19.1353585884385	NA	19.5262699791248	NA	21.0674317346929	20.7299094607704	20.742875180794	20.5151839259087	19.520775960361	NA	19.5201620883844	20.4804983388006
ENSG00000198408	NA	19.5478321539857	19.6789129990133	20.0233699385418	19.4933981252262	NA	19.5768828752249	18.0131263572243	NA	NA	18.851023071158	19.3584666287801	19.7080937207461	18.5936099616304	18.6616389422338	19.3190193456907
ENSG00000211460	NA	22.5681815902631	NA	22.8037669352981	22.1903889662006	NA	21.4312996738934	NA	NA	22.1577687980224	22.8800012171766	22.5051369933634	20.2566095248194	NA	NA	NA
ENSG00000198612	NA	22.7642155828077	NA	22.9695305644178	22.5676479076016	22.6656820233682	21.9711983085195	21.8824102068733	23.4753118920852	22.9709702047319	23.0865567545031	23.3004765723559	22.7277509800442	NA	NA	22.5903969936678
ENSG00000137337	24.9952009342078	NA	24.6555093233652	24.6964136274937	24.6204762478626	23.4546286311194	NA	22.1910218527663	23.9858092850322	NA	NA	24.3314232428966	22.7662393389482	NA	NA	NA
NA	16.767072301441	17.7673309880189	19.3578225876511	17.6477254217538	19.0111344191345	19.134707066515	18.3558672356138	NA	19.0779631183847	NA	NA	19.2656791371689	19.1823119035722	NA	19.7802385765203	18.5993971283057
NA	23.89642923357	NA	NA	NA	24.9354855741976	NA	NA	NA	NA	24.8304540845024	24.2455399403832	24.7445801179298	24.6289532000882	24.2398711902965	24.5305292160863	NA
ENSG00000147684	19.7065432329589	20.9857224410869	21.1119710761528	20.7487006129933	NA	19.8884876063315	21.1018782381574	20.8130765782404	19.2915844217426	NA	19.4798078888994	20.9990007788097	19.7093564735977	19.0401666225808	NA	18.9590340620955
ENSG00000196504	19.9062447135257	NA	21.1792530820866	20.2276441442771	20.6304982164783	20.4021835213449	NA	21.063947994377	NA	21.1097414010824	20.3685831913092	21.1209820003578	NA	20.9272339790603	22.1740491307406	20.4767462039395
ENSG00000070814	NA	22.5481615203028	21.8722615490498	NA	NA	NA	21.3022908444723	NA	NA	22.879103821085	23.0946002823176	NA	23.0140497649501	NA	NA	22.0617416605854
ENSG00000011376	NA	22.259916777859	21.6583561997454	21.9254964898408	20.9358182544866	21.5794356415314	21.4651319175387	NA	19.2375040800951	NA	21.0454023982834	21.7294116363897	21.2122873829422	NA	20.8890374790315	21.0320080486045
NA	NA	NA	21.8910790902417	21.7571914011399	20.909837430398	20.1325750353803	21.4033283109776	22.1699274474157	22.6172845053148	22.3321064989079	21.9186711042256	22.7474308692456	21.3384861347467	20.7674118180629	20.2470188693091	20.0364419460502
ENSG00000110274	22.0732302375027	21.5462313042608	21.6777523259541	NA	21.1843475208524	23.3498934683987	NA	23.6792782029151	21.148364860347	20.7305729595074	NA	19.8760672333287	20.063947994377	21.3163367809579	21.1483027889243	NA
ENSG00000112699	19.4292677878065	18.9780735989015	19.2475057141223	19.5035268533065	18.6847280776478	NA	NA	18.4075665241627	NA	19.1546697980737	19.341106143717	NA	NA	18.022476184487	18.9279573157718	18.1298364001075
ENSG00000170955	21.2047263517001	19.1878546399093	20.374007862948	19.7811035304394	NA	NA	16.8409499905093	NA	19.9571644052069	19.0137533848126	NA	18.6978499293073	19.4724687323928	19.2761244052742	18.8716526091862	18.1149216858901
ENSG00000166471	NA	18.643398230487	NA	NA	18.6997486586599	19.5571383225773	NA	17.6227096244563	19.7094069607297	18.923727894728	19.5010985474176	19.7760988461593	NA	NA	NA	18.2623334636081
ENSG00000142186	19.1012370688473	19.6759880348993	19.4456655742184	NA	19.5053308649005	NA	19.6779329364378	18.3792006593137	20.220576714855	NA	19.6109202984477	NA	18.1156329988318	18.7254062020149	16.6853784568309	NA
NA	22.5267380129146	22.7706614735412	21.6775372839884	NA	21.6841887251889	NA	21.6115777945524	19.0099871249528	21.0593338974727	21.7446006470621	21.4870411846673	21.733596306377	21.2670518252277	NA	NA	21.0487981514185
NA	NA	23.0715127724122	NA	23.545807252416	23.1961800605475	22.9256051442428	23.6194131180696	21.1565966525782	NA	23.494726699727	23.6303426782279	NA	23.8940250495075	23.2061284312935	22.9906296012968	23.4083390710808
NA	22.9257681105041	23.0715127724122	23.4790183984681	23.545807252416	NA	22.9256051442428	23.6194131180696	21.1565966525782	NA	23.494726699727	23.6303426782279	NA	23.8940250495075	23.2061284312935	NA	23.4083390710808
ENSG00000141279	NA	24.7858634997795	24.7960023656898	NA	24.36572972181	24.2447418491134	24.2470623442761	NA	NA	24.7645092034795	25.1858602556464	25.2157865525025	24.4411377423922	24.52169148704	24.6117803870644	24.6412451956584
ENSG00000167397	19.5780814869094	19.8469900363751	NA	18.9443803531055	19.0833234978794	NA	20.0190314105745	19.9939666331227	19.0106428333436	19.442510240108	NA	NA	NA	19.1082743075133	19.2500068956528	19.236967150406
ENSG00000110696	21.4764001212701	21.0333530934911	22.2388222117911	22.0936174376731	21.5895286298453	NA	20.3875335582417	NA	21.8409192657797	NA	NA	21.5169638136493	22.1466258502287	21.5571663753835	20.9643041997301	21.571495282073
ENSG00000074201	NA	20.6856008876802	NA	20.272529553843	20.5193175876911	20.1599255235252	21.2800842865596	19.7394839725684	20.6675239233364	20.1383368047925	21.0099051404454	NA	20.2614384416418	NA	20.0019578972156	20.1084019401087
ENSG00000134910	NA	19.0738120761437	19.1153281933712	NA	NA	19.7342332998426	19.2102670509925	21.1157218882954	NA	18.4297172955343	NA	19.9649387077848	19.542098559151	NA	20.152517573791	NA
NA	18.8587823777172	20.1779158462251	20.344079140574	NA	19.7730103889116	18.5969613403661	NA	18.6177328953855	18.9895663551792	19.416768669459	19.1819238410872	19.6043831035749	19.512235066896	18.9867364524609	18.0611285571286	18.411999152289
NA	21.3439707446882	NA	22.2682232962368	22.1094544784044	21.8248142724195	21.7909020787204	20.6339601536322	19.8984419660842	22.0686457792853	22.0880299083391	NA	21.7240074993888	21.9347749999574	NA	22.0021639817872	20.6320082874653
ENSG00000182919	18.8922878465309	20.8552882480736	19.1991163523487	18.8304656902347	NA	NA	21.9680719030632	20.4638356506974	21.621806853461	NA	19.5068228037396	NA	NA	NA	20.7282493776911	20.7459139042874
ENSG00000149806	NA	23.7386143093166	23.7519517926828	23.9160667800397	23.2259393519435	NA	23.250709572373	NA	24.0010129660764	23.6302315692101	NA	23.9340910790929	23.5776159906466	23.3941444573664	23.136867235265	22.9101669256697
NA	22.3852441712907	NA	21.9406290374806	22.222317336671	21.5106038612796	21.4161192084927	NA	20.0103150164008	NA	21.6352894590252	NA	21.9013176976128	20.2241147572745	21.2366635799909	19.8891860573057	21.1167373791056
ENSG00000117676	22.3852441712907	22.0001705967028	21.9406290374806	NA	21.5106038612796	21.4161192084927	20.2451627158966	NA	22.2558319391154	21.6352894590252	22.1268531664874	21.9013176976128	20.2241147572745	21.2366635799909	19.8891860573057	NA
ENSG00000162191	22.0371460841153	22.2606060319973	NA	21.8715849333329	NA	21.4101262679237	NA	19.1119201506144	NA	21.7653492359726	22.4649076469927	22.0622359091397	22.2322487592677	21.0621041260804	21.2402789204923	21.80203193135
ENSG00000133316	20.8396897397303	19.1244949453739	20.2393467963824	17.5002817184003	17.270751572338	18.7860270817288	NA	NA	20.0341595189123	19.9796652225971	19.9277837480333	19.7451096761108	18.3862919508919	17.1392115820107	18.3362537452432	18.3926779843894
NA	NA	20.9273786754188	20.943922699732	20.6903834009268	20.2707059542438	19.5335312586871	19.5118105518608	18.2954012557062	NA	NA	20.0743087414403	19.8455819316191	NA	19.622798976996	NA	19.7602813815542
NA	19.9711281265799	20.9273786754188	20.943922699732	20.6903834009268	NA	19.5335312586871	NA	18.2954012557062	20.0023700369244	NA	20.0743087414403	19.8455819316191	18.6942490497546	NA	19.1543236798205	19.7602813815542
ENSG00000183856	21.755154904033	21.735084942511	21.4448066316573	21.2492778321954	21.2208128544808	21.9066851190364	NA	20.301174639356	NA	20.2251744802659	NA	20.5696887574082	NA	20.9205622096672	18.0467083786053	20.9322897365678
ENSG00000164708	27.3237142324693	NA	NA	27.3009478046279	NA	NA	NA	NA	27.353128514226	NA	27.5095260368971	NA	NA	26.8335215169161	NA	NA
NA	27.3237142324693	NA	27.3160501526888	27.3009478046279	27.0183947870262	NA	26.9360699615591	26.2658150343348	27.353128514226	27.0763287658002	NA	NA	26.9893437362377	26.8335215169161	26.7218193081594	NA
ENSG00000174238	19.0412366925669	19.5378591762167	19.9775706158687	NA	NA	NA	19.1042096910355	18.6750749203854	NA	20.3788832695774	NA	20.2937859468113	20.5630919758031	19.0878875151882	18.5320286394407	NA
NA	18.8734861680778	19.8389822874804	NA	19.8098937060305	NA	17.2030420555625	17.8235165178198	NA	19.8561397723957	19.1424810482594	18.7097434964659	20.1025191226425	16.9078295445781	16.0374397087297	17.6743853944722	18.9818125263492
ENSG00000060237	20.4923813303165	21.114896275369	NA	22.5491021527996	NA	20.0736551989417	22.1023589282097	NA	NA	20.2974850231822	21.5622536057799	21.5878361041185	NA	NA	21.5757017299584	NA
NA	NA	21.114896275369	21.5098310492937	22.5491021527996	20.7556439255757	20.0736551989417	22.1023589282097	NA	NA	NA	NA	NA	19.9639515746358	20.5610417661111	21.5757017299584	20.2502614024725
ENSG00000111642	23.1502412597188	23.1296226181384	23.7174329437179	23.1200644465973	23.4115751207102	21.7017210282864	22.5329560735451	22.3714842052548	NA	23.6308980949973	23.2776744785127	23.6359979214007	NA	22.7497646983459	23.1752224190552	22.1707527266489
ENSG00000128567	22.7959231217673	23.2692796614525	23.1371956732313	23.6933857118313	23.0058684789347	NA	22.809057626153	NA	NA	NA	23.3817900652214	NA	23.1693769988698	22.7518700917758	22.3973863525559	23.1165153015609
ENSG00000076043	NA	NA	NA	NA	19.6915084024335	18.9750530669278	21.19562452239	NA	21.6641416906194	20.9218699858929	NA	20.9645157334233	20.5682975821139	20.5794816788681	20.338866929428	NA
ENSG00000136143	NA	19.8914573989381	17.1545214718472	18.2557109436627	17.8064992758032	NA	19.4078569258915	18.6701375490586	15.110768753797	NA	NA	NA	19.5247215203905	19.5439305051354	NA	19.8839319585389
NA	17.8700275118658	NA	18.4557927585685	17.9726432974255	18.3753449396449	17.776934166772	17.0918692205472	NA	18.1670260558603	NA	NA	19.2521341168694	17.4319219407325	19.9856529621666	17.4988024702322	17.5060285867964
NA	20.7868407260488	20.6113526583897	20.4322686615317	20.3650622091711	20.7606062579933	NA	20.7983578836395	NA	20.1807104726045	19.6099289845949	NA	20.258911024934	NA	20.1768208214736	21.1200327964017	20.2940104034498
NA	NA	22.2587385397242	22.023809841336	22.2426938142889	21.6164321800533	NA	21.9895039906905	22.333035208094	22.413384142942	20.8782994294645	21.8768766162492	21.8155021311218	21.6929389549268	NA	NA	21.9806068043781
ENSG00000141429	22.6084452476391	21.6738335363643	NA	NA	20.7153185523314	22.1344877381413	19.4560936731932	21.1767599623885	NA	NA	NA	NA	19.8298001441014	19.4295947164068	19.3887110454056	NA
ENSG00000144278	22.6084452476391	21.6738335363643	20.9823836728081	NA	20.7153185523314	NA	19.4560936731932	NA	NA	22.5057185298339	21.2801975901834	NA	19.8298001441014	19.4295947164068	19.3887110454056	NA
NA	19.7466520864785	NA	NA	18.7455036398055	20.1776725792081	20.1105699684234	NA	NA	NA	20.0176729405675	NA	19.8073486323927	18.6007042133698	NA	NA	18.5110576953485
ENSG00000148672	24.652941228801	24.782417987946	24.8575205300261	24.744426140125	24.8203605159673	24.8055293755862	NA	24.8537188346456	24.8612175625108	24.6666574398023	24.6975275753699	24.6725500813281	24.786062987479	NA	24.8046927310457	NA
ENSG00000182890	24.652941228801	24.782417987946	24.8575205300261	24.744426140125	24.8203605159673	NA	24.7087252353287	24.8537188346456	24.8612175625108	NA	NA	NA	NA	NA	24.8046927310457	23.9072904571808
ENSG00000175166	24.38469101592	24.6756758319857	24.5861759584604	24.5924059370205	23.9432431027051	NA	24.2197794581423	NA	NA	24.9841583554831	25.07789794276	24.8890189056713	24.1439822692471	24.4006730911925	24.3181726135266	NA
ENSG00000029725	17.4426519735952	16.5513027169712	16.9780177205568	16.8107724413447	NA	16.934681429932	NA	NA	16.7981680012112	17.3289553617813	18.5179922608084	18.1277727103818	17.1153281933712	17.8731556984857	NA	18.6358739655966
ENSG00000198910	21.9262206979986	NA	22.9094529241121	22.5081632634272	21.8499929698012	20.9359620924768	21.5571663753835	21.5372525318627	NA	23.3264942240115	22.709819206189	NA	21.1919556067531	21.1078275044885	NA	22.1165153015609
ENSG00000014641	25.4230689637563	25.0036314828699	NA	25.2769294588638	24.900258399382	NA	25.1718065635675	24.7096194080498	NA	25.0285472056947	25.2421995265548	24.8363898186547	24.9364743988017	NA	24.9934743444785	25.2053082309742
ENSG00000065548	NA	NA	20.2010805392292	NA	NA	20.1170545734523	20.130439848842	NA	NA	21.3171100478437	21.7332652896455	20.9507011206136	20.3986393265429	NA	NA	19.9623989994774
ENSG00000107651	19.5872684347565	NA	20.5568390586989	20.2407447568027	20.1203492671163	16.9862642618598	NA	NA	NA	20.6867125278106	21.1233838590311	20.6977820713058	NA	20.5228650037674	19.5598289076615	20.720504798569
ENSG00000086062	22.5073407462779	NA	23.2296256366862	NA	22.5696192304948	22.1917749273347	22.1838328294795	22.5491491683294	22.6097306400592	22.7184158128852	22.3419639503831	NA	22.1069654219765	NA	21.4561337904014	21.2474825347609
ENSG00000137992	NA	20.0499282952772	NA	19.7226908143403	19.6314932643949	NA	19.9250038205573	NA	18.7038089691618	19.3212455062761	NA	18.3711385189869	NA	NA	19.425728133037	18.3074587660267
NA	NA	22.1844080607085	NA	NA	21.927197802703	21.3008954530869	21.0702519973034	21.3261924594861	21.9085553440505	21.4092458968895	21.7595501419717	NA	20.7308216928848	20.1484269290991	21.1221834295337	NA
NA	NA	NA	18.4549498635605	17.5677036054534	17.7378678769086	NA	19.4350394322358	NA	18.6593060894469	17.5059510788026	NA	NA	17.4167480561433	17.7178638156107	17.6703796322945	16.598605039617
ENSG00000104722	18.0226929029853	19.288073008233	19.1233080719744	NA	18.8867920851143	17.4323298389062	NA	17.804988072759	17.4673030465557	NA	17.5384466197774	17.3491429800472	18.2696563397625	18.264030185614	NA	NA
NA	NA	19.288073008233	19.1233080719744	21.8258625028744	18.8867920851143	17.4323298389062	18.8838723122323	17.804988072759	17.4673030465557	17.6128109173169	17.5384466197774	NA	18.2696563397625	NA	17.7347625350066	18.1682020062373
NA	18.0226929029853	19.288073008233	19.1233080719744	21.8258625028744	18.8867920851143	NA	NA	NA	17.4673030465557	17.6128109173169	NA	NA	NA	18.264030185614	NA	18.1682020062373
ENSG00000072778	NA	NA	23.9256051442428	23.9844191542017	NA	24.129984142662	24.213266819423	24.5725943020638	NA	23.3394651180737	22.7409830135601	NA	23.4382212847134	NA	23.6394246208064	23.6477912847062
ENSG00000073969	22.031604290486	21.1380242557671	21.0031253207362	NA	21.3493265888087	22.1189562764046	21.8930807743297	NA	NA	21.5086710545587	22.3008116866698	NA	NA	21.6012303438223	22.2612949569986	NA
ENSG00000188021	22.1731037111199	22.3394651180737	22.1634617309695	21.8487711557462	NA	22.2008112205935	21.0724780758658	20.7990697202466	21.8886288098612	20.8488093531023	NA	21.1807104726045	NA	20.5840780095078	20.3272894826101	NA
ENSG00000119139	NA	NA	22.5414417028561	NA	21.9708824629018	21.6899996770866	NA	NA	21.7507871177336	21.9857919166613	NA	21.6524598855717	21.400777309573	22.8939510110414	19.309702822986	22.1740796178351
